Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0051235	maintenance of location	287	enriched	0.967039252403614	0.89495499738852	enriched	0.620019255736404	0.302413681918539	closer	0.799720814894574	0.554952610452137
Gene Ontology Biological Process	GO:2001057	reactive nitrogen species metabolic process	71	enriched	0.967039252403614	0.89505959105006	depleted	0.650346929149679	0.335699529429268	closer	0.896245573562336	0.714902075233575
Gene Ontology Biological Process	GO:0035303	regulation of dephosphorylation	141	enriched	0.968579490221807	0.896860675477722	enriched	0.211435489070355	0.031844422370162	closer	0.525859928373066	0.226387846659543
Gene Ontology Biological Process	GO:0035051	cardiocyte differentiation	143	enriched	0.969670989084919	0.898623182557666	enriched	0.567647198321069	0.243953098354934	farther	0.995127969942111	0.986544992150514
Gene Ontology Biological Process	GO:0060711	labyrinthine layer development	50	enriched	0.969872649940777	0.899186060218403	enriched	0.959192964063135	0.877775425755799	farther	0.699637188147436	0.409692565495911
Gene Ontology Biological Process	GO:0046939	nucleotide phosphorylation	87	enriched	0.970113475146333	0.899597376448935	enriched	0.877629804763155	0.672334163559389	farther	0.597274131873317	0.287464948525188
Gene Ontology Biological Process	GO:0046688	response to copper ion	18	enriched	0.97044019289332	0.900456489222937	depleted	0.137511164089109	0.0140203280307949	closer	0.554468280184891	0.248484331030717
Gene Ontology Biological Process	GO:0034502	protein localization to chromosome	51	enriched	0.97044019289332	0.900464664349743	enriched	0.584823665892837	0.264581980266308	farther	0.741578526639813	0.474213521881129
Gene Ontology Biological Process	GO:0050864	regulation of B cell activation	129	enriched	0.970515044090254	0.901370155802305	depleted	0.977237214200547	0.934995714148846	farther	0.915655603145098	0.775221735156326
Gene Ontology Biological Process	GO:0042176	regulation of protein catabolic process	385	enriched	0.970515044090254	0.90158590977637	enriched	0.0228353465183985	0.000672799509749287	farther	0.01102094358819	0.000408024854689725
Gene Ontology Biological Process	GO:0043409	negative regulation of MAPK cascade	132	enriched	0.970515044090254	0.901707013947289	enriched	0.906547103848184	0.743653293949509	farther	0.674121308370842	0.37345196730449
Gene Ontology Biological Process	GO:0051570	regulation of histone H3-K9 methylation	30	enriched	0.970515044090254	0.901934843705383	enriched	0.802840464994528	0.533486625087655	farther	0.562778167141783	0.25711729791688
Gene Ontology Biological Process	GO:0060487	lung epithelial cell differentiation	37	enriched	0.970515044090254	0.901942042580747	enriched	0.964785834242454	0.896696316904395	farther	0.733825795784216	0.459880730311893
Gene Ontology Biological Process	GO:0015721	bile acid and bile salt transport	30	enriched	0.970515044090254	0.90250643754556	depleted	0.117439977118629	0.0100844950307332	closer	0.14558149991368	0.021023108632621
Gene Ontology Biological Process	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	172	enriched	0.970515044090254	0.902583855337045	depleted	0.0294785212533086	0.00102280583530573	closer	0.107108629394037	0.0123115753500027
Gene Ontology Biological Process	GO:0006296	nucleotide-excision repair, DNA incision, 5'-to lesion	30	enriched	0.970923991561053	0.903924778342263	depleted	0.55190871201116	0.225838783068218	farther	0.585976652727034	0.276007611189512
Gene Ontology Biological Process	GO:0022613	ribonucleoprotein complex biogenesis	334	enriched	0.971760695091506	0.905833917948256	enriched	0.0973172478532089	0.00699509788408562	farther	0.00281747244059899	5.78895287271744e-05
Gene Ontology Biological Process	GO:0043604	amide biosynthetic process	618	enriched	0.971914517478204	0.906165696660237	enriched	1.11067077154738e-05	3.36704545260483e-08	farther	9.94937639073581e-08	1.30648760881168e-10
Gene Ontology Biological Process	GO:0050996	positive regulation of lipid catabolic process	30	enriched	0.971950150727988	0.9064157169064	enriched	0.987312184770481	0.966452128918575	closer	0.649655504295197	0.341135251237776
Gene Ontology Biological Process	GO:0043536	positive regulation of blood vessel endothelial cell migration	44	enriched	0.971950150727988	0.906575717252002	depleted	0.862951811468017	0.645830374901279	closer	0.579840205093731	0.270532152289322
Gene Ontology Biological Process	GO:0032890	regulation of organic acid transport	29	enriched	0.971997113009728	0.906807928845865	depleted	0.264669010421074	0.0484294525755948	closer	0.185807730467115	0.031890137939257
Gene Ontology Biological Process	GO:0060712	spongiotrophoblast layer development	14	enriched	0.972157315522615	0.907310950953403	enriched	0.964034607621982	0.891573182026977	closer	0.27815854679032	0.0681503989671697
Gene Ontology Biological Process	GO:0030097	hemopoiesis	784	enriched	0.972157315522615	0.907699845498918	depleted	0.970692681438001	0.918937967707715	farther	0.674886392650908	0.375053166840503
Gene Ontology Biological Process	GO:0051491	positive regulation of filopodium assembly	41	enriched	0.972639698120867	0.908418650166391	enriched	0.816907491130383	0.555380266309141	closer	0.899255494342324	0.722786435768379
Gene Ontology Biological Process	GO:0051571	positive regulation of histone H3-K4 methylation	22	enriched	0.974311555907581	0.91120882104036	enriched	0.426282079668106	0.131710338242094	farther	0.42652659492763	0.153843708479336
Gene Ontology Biological Process	GO:2000727	positive regulation of cardiac muscle cell differentiation	21	enriched	0.974311555907581	0.911233428426842	enriched	0.200180269185855	0.0290628070595475	closer	0.995127969942111	0.983355766329739
Gene Ontology Biological Process	GO:0060218	hematopoietic stem cell differentiation	21	enriched	0.974686774972815	0.912139482240937	depleted	0.862951811468017	0.644677040384881	farther	0.441150049950177	0.162943602010546
Gene Ontology Biological Process	GO:0055002	striated muscle cell development	149	enriched	0.974686774972815	0.912151143548895	depleted	0.802874168566712	0.533796937038926	closer	0.50829739980603	0.213112478344726
Gene Ontology Biological Process	GO:0032611	interleukin-1 beta production	60	enriched	0.975548296142593	0.914091968124306	enriched	0.8711776496311	0.660939972990139	closer	0.937120222076601	0.818685954816677
Gene Ontology Biological Process	GO:0098869	cellular oxidant detoxification	86	enriched	0.975854744086883	0.914757422447018	depleted	0.452245432801458	0.149901083560863	farther	0.650821297706411	0.343261242694155
Gene Ontology Biological Process	GO:0014741	negative regulation of muscle hypertrophy	37	enriched	0.976484452070471	0.91553698287747	depleted	0.756266086903338	0.462952008271588	closer	0.783391047359886	0.531151177254573
Gene Ontology Biological Process	GO:1902589	single-organism organelle organization	1491	enriched	0.976848149420833	0.916265491586207	enriched	0.428396086711192	0.13369213018124	farther	0.883355778739879	0.692933103810744
Gene Ontology Biological Process	GO:0098586	cellular response to virus	32	enriched	0.976848149420833	0.916968027042976	enriched	0.742721879732164	0.447731083002201	farther	0.325594067049022	0.0909568333308989
Gene Ontology Biological Process	GO:0072273	metanephric nephron morphogenesis	24	enriched	0.976848149420833	0.917698656661064	depleted	0.837560558575516	0.595566881000737	closer	0.855866233627037	0.635649743725502
Gene Ontology Biological Process	GO:0060219	camera-type eye photoreceptor cell differentiation	7	enriched	0.976848149420833	0.917720783991301	depleted	0.800895893103218	0.531141123203273	closer	0.332241449548121	0.0945397262912662
Gene Ontology Biological Process	GO:0016254	preassembly of GPI anchor in ER membrane	13	enriched	0.976848149420833	0.918069372843968	depleted	0.564643103752372	0.241147225377035	farther	0.68284874930842	0.383717959868841
Gene Ontology Biological Process	GO:0042554	superoxide anion generation	14	enriched	0.976848149420833	0.918107749657057	depleted	0.975201497024704	0.930441517037122	closer	0.971140271258839	0.9182442805196
Gene Ontology Biological Process	GO:0000132	establishment of mitotic spindle orientation	15	enriched	0.976848149420833	0.918378018005415	enriched	0.878285789713923	0.677175214827923	closer	0.661478091206886	0.355622653765862
Gene Ontology Biological Process	GO:0007020	microtubule nucleation	14	enriched	0.976848149420833	0.918671290244849	depleted	0.745395117869182	0.450935871849141	closer	0.937120222076601	0.818331488951213
Gene Ontology Biological Process	GO:0030903	notochord development	26	enriched	0.976848149420833	0.920677895732673	enriched	0.995888751832406	0.990768052131692	farther	0.737132135224406	0.465654899921756
Gene Ontology Biological Process	GO:0021756	striatum development	12	enriched	0.976848149420833	0.92095784236502	depleted	0.857169605894149	0.63346123112187	farther	0.714684021518893	0.429242914973409
Gene Ontology Biological Process	GO:0048514	blood vessel morphogenesis	570	enriched	0.976848149420833	0.921316236400361	depleted	0.0404991085894566	0.00173489106382437	closer	0.195255713671344	0.0350847153660275
Gene Ontology Biological Process	GO:0071218	cellular response to misfolded protein	14	enriched	0.976848149420833	0.92193634827602	depleted	0.994790292151991	0.987848549465914	farther	0.683282100182077	0.385623401420667
Gene Ontology Biological Process	GO:0051241	negative regulation of multicellular organismal process	946	enriched	0.976848149420833	0.92199981189375	depleted	0.4633133822395	0.158688650206861	closer	0.507927887583263	0.21285909923532
Gene Ontology Biological Process	GO:0051701	interaction with host	198	enriched	0.976848149420833	0.922031997918924	enriched	0.535916856575347	0.212850094809631	farther	0.305347555030202	0.0803172382585742
Gene Ontology Biological Process	GO:0099623	regulation of cardiac muscle cell membrane repolarization	15	enriched	0.976848149420833	0.922479387637762	depleted	0.878285789713923	0.675248079685455	farther	0.892442213967824	0.708729550421821
Gene Ontology Biological Process	GO:0060563	neuroepithelial cell differentiation	39	enriched	0.976848149420833	0.922925347711067	enriched	0.678187241236279	0.368173093801232	farther	0.470812995904101	0.185803697059693
Gene Ontology Biological Process	GO:0090501	RNA phosphodiester bond hydrolysis	90	enriched	0.976848149420833	0.923582840006568	enriched	0.892018849357834	0.711678539243428	farther	0.378051070649568	0.119950552559535
Gene Ontology Biological Process	GO:1903901	negative regulation of viral life cycle	58	enriched	0.976848149420833	0.923866168185425	depleted	0.958300381049353	0.874826219456128	farther	0.599590027128628	0.289393131915155
Gene Ontology Biological Process	GO:0032963	collagen metabolic process	105	enriched	0.976848149420833	0.924844733830711	enriched	0.928546423543989	0.797608109489339	farther	0.541271305951334	0.239119981562266
Gene Ontology Biological Process	GO:0045920	negative regulation of exocytosis	29	enriched	0.976848149420833	0.925485957001511	depleted	0.787645240173277	0.509917304166811	closer	0.926961247906573	0.797772425025234
Gene Ontology Biological Process	GO:0060759	regulation of response to cytokine stimulus	125	enriched	0.977001189315852	0.926090356737311	depleted	0.71328953780854	0.410220984430691	farther	0.705892773160843	0.418965627334464
Gene Ontology Biological Process	GO:0010714	positive regulation of collagen metabolic process	21	enriched	0.977522071074267	0.92749961967601	depleted	0.493882894095321	0.178121081709344	farther	0.886346097911553	0.697138022449107
Gene Ontology Biological Process	GO:0044253	positive regulation of multicellular organismal metabolic process	21	enriched	0.977522071074267	0.92749961967601	depleted	0.493882894095321	0.178121081709344	farther	0.886346097911553	0.697138022449107
Gene Ontology Biological Process	GO:0086005	ventricular cardiac muscle cell action potential	21	enriched	0.977880637114714	0.928077811141518	enriched	0.509927006802427	0.192745364752081	farther	0.522976045749475	0.224453372821631
Gene Ontology Biological Process	GO:1901380	negative regulation of potassium ion transmembrane transport	23	enriched	0.977880637114714	0.928218933892374	enriched	0.117994192493205	0.0102980614437997	farther	0.920307160263166	0.785296237429414
Gene Ontology Biological Process	GO:0050851	antigen receptor-mediated signaling pathway	208	enriched	0.978552125779859	0.929863701588732	depleted	0.296657931576031	0.0613534775979105	closer	0.0145464642229658	0.000606220160484135
Gene Ontology Biological Process	GO:0006165	nucleoside diphosphate phosphorylation	82	enriched	0.978552125779859	0.929864719250641	enriched	0.86960192937851	0.656878991817805	farther	0.728209197075361	0.449290676306753
Gene Ontology Biological Process	GO:0098876	vesicle-mediated transport to the plasma membrane	62	enriched	0.978552125779859	0.930429898592569	depleted	0.986113577647576	0.962793969879985	closer	0.747016443539767	0.481021249358229
Gene Ontology Biological Process	GO:0097306	cellular response to alcohol	61	enriched	0.978552125779859	0.931215425165595	enriched	0.69112379703221	0.384612603465686	farther	0.924055753745531	0.793278005669054
